"교육청명","교육지원청명","유치원코드","유치원명","설립유형","대표자명","원장명","설립일","개원일","주소","전화번호","홈페이지","운영시간","만3세학급수","만4세학급수","만5세학급수","혼합학급수","특수학급수","만3세유아수","만4세유아수","만5세유아수","혼합유아수","특수유아수","공시차수"
"서울특별시교육청","서부교육지원청","1ecec08d-0e41-b044-e053-0a32095ab044","새보람유치원","사립(사인)","한상욱","정희자","19901201","19901201","서울특별시 은평구 불광로 107","02-358-1019","http://cafe.daum.net/saeboram","09시00분~18시00분","","","","1","","","","","5","","20241"
"서울특별시교육청","성동광진교육지원청","1ecec08d-0e4a-b044-e053-0a32095ab044","선양유치원","사립(사인)","서미연","서미연","19860226","19860226","서울특별시 광진구 동일로 256-1","02-466-6193","","08시00분~20시00분","2","3","2","0","","33","52","50","0","","20241"
"서울특별시교육청","성동광진교육지원청","1ecec08d-0e4b-b044-e053-0a32095ab044","옥수예일유치원","사립(사인)","조영숙","조영숙","20100301","20100301","서울특별시 성동구 독서당로 191","02-2297-0432","http://cafe.naver.com/yale4846","09시20분~18시00분","2","2","2","0","","45","51","41","0","","20241"
"서울특별시교육청","성동광진교육지원청","1ecec08d-0e4c-b044-e053-0a32095ab044","조은유치원","사립(사인)","김태현","진보경","19981125","19981125","서울특별시 성동구 살곶이길 50","02-2282-2777","","08시30분~18시00분","1","1","2","0","","10","18","25","0","","20241"
"서울특별시교육청","강남서초교육지원청","1ecec08d-0e4d-b044-e053-0a32095ab044","청운교회부설유치원","사립(사인)","이필산","정영순","19850609","19850609","서울특별시 강남구 언주로65길 5","02-3453-0902","http://www.cwch.net","09시00분~18시30분","1","1","3","0","","16","14","56","0","","20182"
"서울특별시교육청","북부교육지원청","1ecec08d-0e55-b044-e053-0a32095ab044","서울상경초등학교병설유치원","공립(병설)","이경진","이경진","20060301","20060504","서울특별시 노원구 수락산로 237","070-8650-7990","https://sanggyeong.sen.es.kr/","07시20분~19시20분","1","1","2","0","","7","6","19","0","","20241"
"서울특별시교육청","남부교육지원청","1ecec08d-0e56-b044-e053-0a32095ab044","서울영림초등학교병설유치원","공립(병설)","안순","안순","20051229","20060301","서울특별시 영등포구 시흥대로173길 14","02-834-3041","https://younglim.sen.es.kr/","07시30분~19시30분","1","1","1","0","","6","11","16","0","","20241"
"서울특별시교육청","강남서초교육지원청","1ecec08d-0e60-b044-e053-0a32095ab044","서울개포유치원","공립(단설)","지주영","지주영","19970115","20230301","서울특별시 강남구 삼성로4길 20","02-445-0051","http://서울개포유치원.kr","07시00분~20시00분","3","3","3","0","2","33","46","45","0","8","20241"
"서울특별시교육청","강남서초교육지원청","1ecec08d-0e61-b044-e053-0a32095ab044","서울대현초등학교병설유치원","공립(병설)","김순희","김순희","20000115","20000115","서울특별시 강남구 역삼로98길 16","02-501-6408","http://daehyun.sen.es.kr","07시00분~19시00분","1","1","1","0","1","4","3","6","0","4","20241"
"서울특별시교육청","강남서초교육지원청","1ecec08d-0e62-b044-e053-0a32095ab044","서울방배초등학교병설유치원","공립(병설)","박지성","박지성","19970423","19970423","서울특별시 서초구 방배중앙로13길 26","02-595-9978","http://www.bangbae.es.kr","07시00분~20시00분","1","1","1","0","","9","19","23","0","","20241"
"서울특별시교육청","강남서초교육지원청","1ecec08d-0e63-b044-e053-0a32095ab044","성결유치원","사립(사인)","정인교","강정현","19870418","19870418","서울특별시 강남구 언주로121길 5","02-548-9754","","08시00분~19시00분","","","1","1","","","","16","16","","20241"
"서울특별시교육청","강남서초교육지원청","1ecec08d-0e64-b044-e053-0a32095ab044","성요셉유치원","사립(법인)","장균희","이인숙","19721212","19721212","서울특별시 강남구 압구정로77길 28","02-543-8819","http://stjosep.kidswon.com/","09시00분~16시00분","2","2","2","0","","23","38","32","0","","20241"
"서울특별시교육청","강남서초교육지원청","1ecec08d-0e65-b044-e053-0a32095ab044","소망유치원","사립(사인)","손은경","강혜승","19940207","19940301","서울특별시 강남구 광평로56길 11","02-2226-0265","","09시00분~17시00분","","","1","1","","","","7","6","","20241"
"서울특별시교육청","강서양천교육지원청","1ecec08d-0e6c-b044-e053-0a32095ab044","경성유치원","사립(사인)","유광열","유광열","19930523","19930523","서울특별시 양천구 목동로3길 57","02-2648-4997","","09시00분~18시00분","3","2","1","0","","45","39","22","0","","20241"
"서울특별시교육청","강서양천교육지원청","1ecec08d-0e6d-b044-e053-0a32095ab044","등촌유치원","사립(사인)","김신수","강미희","19800215","19800215","서울특별시 양천구 목동중앙북로8길 46","02-2646-0606","","09시00분~18시00분","1","1","1","0","","11","15","9","0","","20241"
"서울특별시교육청","중부교육지원청","1ecec08d-0e80-b044-e053-0a32095ab044","서울서빙고초등학교병설유치원","공립(병설)","전경옥","전경옥","19870310","19870310","서울특별시 용산구 서빙고로51길 14","02-796-8867","https://seobinggo.sen.es.kr/index.do","07시20분~19시20분","1","1","1","0","1","9","17","15","0","5","20241"
"서울특별시교육청","성동광진교육지원청","1ecec08d-0e81-b044-e053-0a32095ab044","서울숭신초등학교병설유치원","공립(병설)","전학기","전학기","19960302","19960403","서울특별시 성동구 마장로 161","02-2253-2901","https://soongshin.sen.es.kr/","07시30분~19시30분","1","1","1","0","1","15","20","20","0","5","20241"
"서울특별시교육청","중부교육지원청","1ecec08d-0e82-b044-e053-0a32095ab044","성심유치원","사립(사인)","김성구","김민영","19841229","19841229","서울특별시 용산구 보광로24길 9-4","02-794-3045","","10시00분~19시00분","1","","","1","","5","","","14","","20182"
"서울특별시교육청","중부교육지원청","1ecec08d-0e83-b044-e053-0a32095ab044","세검정유치원","사립(법인)","홍원영","조미령","19830301","19830301","서울특별시 종로구 자하문로 310","02-395-2544","http://www.sgjkids.com","07시00분~19시00분","1","1","1","0","","18","23","18","0","","20241"
"서울특별시교육청","중부교육지원청","1ecec08d-0e84-b044-e053-0a32095ab044","수암유치원","사립(사인)","박상영","권희은","20000703","20000703","서울특별시 중구 다산로 32","02-2256-6100-1","http://www.수암유치원.kr/","07시00분~20시00분","2","2","2","0","","25","39","34","0","","20241"
"서울특별시교육청","중부교육지원청","1ecec08d-0eb5-b044-e053-0a32095ab044","혜화유치원","사립(법인)","(재)천주교서울대교구유지재단","배선희","19370126","19370412","서울특별시 종로구 창경궁로 296","02-743-7021","http://www.hyehwa.kg.kr","08시50분~16시50분","","","","4","","","","","94","","20241"
"서울특별시교육청","성북강북교육지원청","1ecec08d-0eb6-b044-e053-0a32095ab044","서울숭례초등학교병설유치원","공립(병설)","황기봉","황기봉","20020301","20020301","서울특별시 성북구 종암로5길 14","02-953-0995","http://www.서울숭례초등학교병설유치원.kr","07시00분~19시00분","2","2","2","0","1","11","20","25","0","4","20241"
"서울특별시교육청","북부교육지원청","1ecec08d-0ec5-b044-e053-0a32095ab044","자연아이유치원","사립(사인)","윤길순","윤길순","20130326","20130326","서울특별시 도봉구 도당로6길 14-11","02-3492-8915","http://jayeoni.kidis.co.kr","09시00분~17시00분","2","2","2","1","","29","36","46","23","","20192"
"서울특별시교육청","강동송파교육지원청","1ecec08d-0eee-b044-e053-0a32095ab044","고덕한울유치원","사립(사인)","이종영","박문선","20120407","20120409","서울특별시 강동구 양재대로 1706","02-3427-3939","","08시00분~17시30분","","1","2","0","","","23","40","0","","20202"
"서울특별시교육청","동작관악교육지원청","1ecec08d-0eef-b044-e053-0a32095ab044","영그린유치원","사립(사인)","이영신","고경은","20120401","20120401","서울특별시 관악구 참숯5길 12","02-884-2328","","08시00분~20시00분","1","1","1","0","","6","19","27","0","","20241"
"서울특별시교육청","강서양천교육지원청","1ecec08d-0ef0-b044-e053-0a32095ab044","꿈나무유치원","사립(사인)","김지연","김지연","20120327","20120327","서울특별시 양천구 목동서로 280","02-2646-7701","","08시00분~18시30분","2","2","3","0","","46","52","78","0","","20241"
"서울특별시교육청","북부교육지원청","1ecec08d-0ef1-b044-e053-0a32095ab044","노원 삼육유치원","사립(법인)","조석호","이성희","20120530","20120530","서울특별시 노원구 공릉로42길 13-1","02-948-2280","http://www.nwsy.net/","08시00분~19시00분","1","1","1","0","","11","10","19","0","","20241"
"서울특별시교육청","성동광진교육지원청","1ecec08d-0f37-b044-e053-0a32095ab044","샬롬유치원","사립(법인)","박인경","박인경","19910228","19910228","서울특별시 광진구 아차산로65길 65","02-456-7770","http://www.shalomkids.co.kr","09시00분~19시00분","1","1","1","0","","3","10","21","0","","20222"
"서울특별시교육청","성동광진교육지원청","1ecec08d-0f38-b044-e053-0a32095ab044","서울사근초등학교병설유치원","공립(병설)","한기현","한기현현","19990117","19990117","서울특별시 성동구 사근동11길 16","02-2296-9546","http://www.sageun.es.kr/","07시30분~19시30분","1","1","1","0","1","2","8","4","0","4","20241"
"서울특별시교육청","성동광진교육지원청","1ecec08d-0f39-b044-e053-0a32095ab044","서울옥정초등학교병설유치원","공립(병설)","이우범","이우범","19850311","19850311","서울특별시 성동구 한림말길 43","02-2294-6317","https://okjeong.sen.es.kr/","07시30분~19시30분","1","1","1","0","","7","14","15","0","","20241"
"서울특별시교육청","성북강북교육지원청","1ecec08d-0f4e-b044-e053-0a32095ab044","천사유치원","사립(사인)","김현주","신미선","19970519","19970225","서울특별시 성북구 성북로4길 52","02-953-1004","","07시30분~19시30분","","","1","1","","","","4","4","","20222"
"서울특별시교육청","성동광진교육지원청","1ecec08d-0f50-b044-e053-0a32095ab044","로사유치원","사립(법인)","(재) 천주교서울대교구유지재단","김연주","19711029","19720310","서울특별시 성동구 성덕정길 23","02-497-2547","","09시00분~17시00분","1","1","1","0","","21","13","24","0","","20241"
"서울특별시교육청","강동송파교육지원청","1ecec08d-0f6c-b044-e053-0a32095ab044","수정유치원","사립(사인)","김정국","황희연","19900118","19900301","서울특별시 송파구 위례성대로 28","02-412-5687","https://www.sujungkids.com/","08시00분~18시00분","1","1","2","0","","20","26","35","0","","20241"
"서울특별시교육청","남부교육지원청","1ecec08d-0f6d-b044-e053-0a32095ab044","서울신미림초등학교병설유치원","공립(병설)","유승혜","유승혜","20030106","20030301","서울특별시 구로구 신도림로 26","02-2676-8626","http://www.sinmirim.es.kr","07시30분~19시30분","1","1","1","0","","15","21","23","0","","20241"
"서울특별시교육청","동작관악교육지원청","1ecec08d-0f6e-b044-e053-0a32095ab044","서울삼성초등학교병설유치원","공립(병설)","이영희","이영희","20030301","20030301","서울특별시 관악구 대학7길 52","02-877-9139","http://samseong.sen.es.kr/","07시30분~19시30분","2","2","2","0","","13","20","27","0","","20241"
"서울특별시교육청","강서양천교육지원청","1ecec08d-0f76-b044-e053-0a32095ab044","예일유치원","사립(사인)","김혜경","최연주","20080114","20080114","서울특별시 강서구 강서로47길 126","02-2667-6767","","08시00분~18시30분","5","4","4","0","","101","112","115","0","","20241"
"서울특별시교육청","성북강북교육지원청","1ecec08d-0f77-b044-e053-0a32095ab044","푸른샘유치원","사립(사인)","이경미","안은미","20061228","20061228","서울특별시 성북구 길음로13길 29","02-915-9300","","09시00분~20시00분","2","2","3","0","","46","49","59","0","","20191"
"서울특별시교육청","강서양천교육지원청","1ecec08d-0f78-b044-e053-0a32095ab044","우현유치원","사립(사인)","신숙희","신숙희","20081209","20090305","서울특별시 강서구 강서로 348","02-2271-3700","http://woohyunchild.kidis.co.kr","07시00분~19시00분","1","1","1","0","","15","13","16","0","","20241"
"서울특별시교육청","남부교육지원청","1ecec08d-0f8c-b044-e053-0a32095ab044","서울독산초등학교병설유치원","공립(병설)","김향숙","김향숙","19780411","20120301","서울특별시 금천구 시흥대로104길 31","02-895-1535","https://doksan.sen.es.kr/","07시30분~19시30분","1","1","1","0","","11","17","12","0","","20241"
"서울특별시교육청","강서양천교육지원청","1fc6dd86-ccbb-d1d2-e053-0a32095ad1d2","윤희유치원","사립(사인)","김정순 이진선 이기영 이기원","김정순","20150225","20150306","서울특별시 강서구 강서로 216-23","02-2693-4813","http://cafe.naver.com/yunheekindergarten","09시00분~18시00분","","1","1","0","","","5","12","0","","20232"
"서울특별시교육청","강서양천교육지원청","1fc6dd86-ccca-d1d2-e053-0a32095ad1d2","서울마곡유치원","공립(단설)","김한나","김한나","20141016","20150301","서울특별시 강서구 마곡서1로 139-13","02-2666-8071","http://www.서울마곡유치원.kr","07시00분~19시30분","2","3","3","0","2","19","46","58","0","8","20241"
"서울특별시교육청","서부교육지원청","1fc6dd86-cccb-d1d2-e053-0a32095ad1d2","서울성산초등학교병설유치원","공립(병설)","이종환","이종환","20141016","20150512","서울특별시 마포구 양화로3길 94","02-338-9900","http://www.ssc.es.kr","07시00분~19시00분","2","2","2","0","1","13","20","20","0","4","20241"
"서울특별시교육청","동작관악교육지원청","1fc6dd86-cccc-d1d2-e053-0a32095ad1d2","행복한숲유치원","사립(사인)","장경자","정은숙","20150508","20150901","서울특별시 동작구 만양로 26","02-813-6148","https://cafe.naver.com/8136148","08시00분~18시00분","2","2","2","0","","23","40","41","0","","20241"
"서울특별시교육청","강서양천교육지원청","1fc6dd86-cccf-d1d2-e053-0a32095ad1d2","목동유치원","사립(사인)","박향순","조유나","20141118","20150223","서울특별시 양천구 오목로42길 13","02-2065-3373","https://mokdong.kidsnote.ac/","07시00분~19시00분","2","2","2","0","","25","42","42","0","","20241"
"서울특별시교육청","강동송파교육지원청","1fd6777e-14fd-e0b0-e053-0a32095ae0b0","위례우일유치원","사립(사인)","유영권","이유경","20150109","20150109","서울특별시 송파구 성내천로47길 38-1","02-3401-2011","http://2wooil.net","08시00분~18시30분","3","4","4","0","","70","93","101","0","","20241"
"서울특별시교육청","강남서초교육지원청","1fd6777e-1508-e0b0-e053-0a32095ae0b0","서울은곡유치원","공립(단설)","이선미","이선미","20150301","20150301","서울특별시 강남구 헌릉로569길 41","02-3411-3347","http://eungokkg.co.kr/","07시00분~19시00분","3","2","2","0","1","29","32","31","0","3","20241"
"서울특별시교육청","강서양천교육지원청","1fd6777e-1513-e0b0-e053-0a32095ae0b0","밤비니유치원","사립(사인)","김순정","김순정","20150301","20150305","서울특별시 강서구 남부순환로7길 39","02-2664-7942","","07시00분~19시00분","","1","2","0","","","10","21","0","","20222"
"서울특별시교육청","강서양천교육지원청","1fd6777e-1532-e0b0-e053-0a32095ae0b0","행복한유치원","사립(사인)","권영운","이정인","20141128","20150302","서울특별시 강서구 강서로62길 40","02-3665-5113","","08시00분~18시30분","1","1","1","0","","4","8","20","0","","20241"
"서울특별시교육청","강남서초교육지원청","1fd6777e-1535-e0b0-e053-0a32095ae0b0","예원유치원","사립(사인)","정영희","이경희","20141222","20150302","서울특별시 서초구 태봉로2길 21","02-573-7661","http://yewon.kidis.co.kr/","09시00분~17시00분","2","2","2","0","","23","28","27","0","","20192"
"서울특별시교육청","북부교육지원청","1ff76abf-a519-49f7-9c73-cdb63feb87e7","서울연지유치원","공립(단설)","권수경","권수경","20200301","20200301","서울특별시 노원구 월계로55길 16","02-979-8293","http://yeonji.kidis.co.kr/","07시00분~20시00분","2","1","2","0","1","19","18","26","0","4","20241"
"서울특별시교육청","북부교육지원청","233930d4-6ab2-4671-88de-f431e1ea4801","서울수락산유치원","공립(단설)","강효정","강효정","20200301","20200301","서울특별시 노원구 동일로245길 162","0264353355","http://www.서울수락산유치원.kr","07시30분~19시30분","1","2","2","0","1","1","28","18","0","3","20241"
"서울특별시교육청","남부교육지원청","2672c35e-e02a-45c9-87e0-9c05a67cc230","서울금나래초등학교병설유치원","공립(병설)","안병진","안병","20170301","20170410","서울특별시 금천구 시흥대로79길 37","02-807-9995","https://geumnarae.sen.es.kr/index.do","07시00분~20시00분","1","1","1","0","1","14","16","18","0","4","20241"
"서울특별시교육청","중부교육지원청","26f414fb-a8fb-4256-858e-5d2c7c1a37bf","서울청파유치원","공립(단설)","김미경","김미경","20220106","20220311","서울특별시 용산구 효창원로 228","02-2117-5700","https://xn--2i4bq6hcctpy0vitc0ym.kr:446/home/","07시30분~19시30분","2","2","2","0","1","18","33","39","0","4","20241"
"서울특별시교육청","동부교육지원청","274fc57a-1928-4d00-8b7d-ca05e3a5d20c","서울면북초등학교병설유치원","공립(병설)","이경희","이경희","20160301","20160301","서울특별시 중랑구 용마공원로5길 32","02-433-3296","https://myeonbuk.sen.es.kr/179295/subMenu.do","07시30분~19시30분","1","1","1","0","","4","6","2","0","","20241"
"서울특별시교육청","강동송파교육지원청","2ab4825b-780b-4443-b195-77d1c3851b7d","서울아주초등학교병설유치원","공립(병설)","손현수","손현수","20220119","20220307","서울특별시 송파구 올림픽로4길 59","024238386","https://aju.sen.es.kr/","07시00분~20시00분","1","1","1","0","","6","12","13","0","","20241"
"서울특별시교육청","남부교육지원청","2e5397a8-bcbc-4691-accf-e2e60e8c5cfe","서울고산초등학교병설유치원","공립(병설)","양정자","양정자","20220301","20220310","서울특별시 구로구 중앙로 6","0226170597","https://kohsan.sen.es.kr","07시00분~20시00분","1","1","1","0","","10","16","19","0","","20241"
"서울특별시교육청","북부교육지원청","30a543a1-a1cd-4d01-b5a2-1ff881664d96","서울상원초등학교병설유치원","공립(병설)","이명재","이명재","20220307","20220307","서울특별시 노원구 한글비석로54길 119","02-952-7874","https://sangwon.sen.es.kr/","09시00분~19시00분","","1","1","0","","","3","12","0","","20241"
"서울특별시교육청","성북강북교육지원청","31f91c90-4c4e-485d-9929-976cb8bfac30","서울좋은소리유치원","공립(단설)","지정미","지정미","20190711","20190901","서울특별시 성북구 길음로13길 29","02-915-9300","http://joeunsorikd.kg.kr","07시30분~19시30분","2","1","1","0","1","30","21","21","0","3","20241"
"서울특별시교육청","강남서초교육지원청","34140010-58e8-44b4-9e91-49d5eb6669e1","강남유정유치원","사립(사인)","김지은 박민정","김지은","20180131","20180301","서울특별시 강남구 광평로34길 17","02-2226-9500","http://www.gnyujung.com","08시00분~18시00분","7","6","5","0","","139","147","143","0","","20241"
"서울특별시교육청","성북강북교육지원청","359faa6f-7b25-4e25-b738-71737821c61c","서울번동초등학교병설유치원","공립(병설)","한세란","한세란","20160104","20160308","서울특별시 강북구 오현로 204","02-987-1866","http://beondong.sen.es.kr","07시30분~19시30분","1","1","1","0","","5","10","16","0","","20241"
"서울특별시교육청","동작관악교육지원청","373b3d04-4a0f-4da0-bf9c-df6359eb0fdb","서울청림유치원","공립(단설)","안유정","안유정","20200401","20200401","서울특별시 관악구 청림5길 22","02-875-0533","http://www.서울청림유치원.kr","07시00분~19시30분","3","1","2","0","1","29","13","26","0","4","20241"
"서울특별시교육청","강동송파교육지원청","384943bc-313e-465b-b2ef-76a20afa6dda","서울고현초등학교병설유치원","공립(병설)","이신형","이신형","20200301","20200301","서울특별시 강동구 상일로11길 110","02-427-9680","http://gohyeon.sen.es.kr/index.do","07시00분~19시00분","1","1","1","0","","9","14","20","0","","20241"
"서울특별시교육청","강남서초교육지원청","3cedfdf0-2006-43f2-853b-29e001e6637a","서울영희초등학교병설유치원","공립(병설)","정정숙","정정숙","20220106","20220301","서울특별시 강남구 일원로 21","02-2226-6066","https://younghee.sen.es.kr/","07시00분~20시00분","1","1","2","0","1","16","20","35","0","4","20241"
"서울특별시교육청","동작관악교육지원청","3f6c4638-fa48-42ee-b862-cdcbdee6eef0","서울노량진초등학교병설유치원","공립(병설)","윤정애","윤정애","20170927","20180307","서울특별시 동작구 장승배기로 160","02-817-1264","","08시00분~20시00분","","","","1","","","","","4","","20241"
"서울특별시교육청","동작관악교육지원청","4358d8db-7469-48f9-857c-02dbc2fca508","서울구암유치원","공립(단설)","방은경","방은경","20190301","20190301","서울특별시 관악구 은천로 93","02-889-9930","http://서울구암유치원.kr/","07시30분~19시30분","2","1","2","0","1","23","13","30","0","5","20241"
"서울특별시교육청","성동광진교육지원청","442ef88e-43d6-4048-a12d-ed742301b58a","서울동명초등학교병설유치원","공립(병설)","김창준","김창준","20141230","20150301","서울특별시 성동구 마장로29길 29","02-2299-6119","https://dgmg.sen.es.kr/116068/subMenu.do","07시30분~19시30분","1","1","1","0","","3","6","11","0","","20241"
"서울특별시교육청","강서양천교육지원청","49466743-6302-46e6-beb6-71a05883b7fd","서울수명유치원","공립(단설)","김선미","김선미","20190711","20190902","서울특별시 강서구 수명로1길 76","02-6213-7979","http://www.서울수명유치원.kr","07시30분~19시30분","3","3","3","0","","31","41","45","0","","20241"
"서울특별시교육청","강동송파교육지원청","4954e1f2-8d93-4db0-a8de-fcabfa4d6a0c","서울거원초등학교병설유치원","공립(병설)","현선희","현선희","20170713","20170908","서울특별시 송파구 양산로2길 26","02-740-6500","http://www.거원.kr","07시30분~19시30분","1","2","1","0","1","8","19","18","0","4","20241"
"서울특별시교육청","강서양천교육지원청","4c985951-85b6-4625-a43d-c1a1a42855fa","새싹유치원","사립(사인)","신화식","신화식","20151125","20160302","서울특별시 강서구 곰달래로49길 10","02-26511322","http://www.saessakkids.co.kr/","09시00분~13시00분","","","","0","","","","","0","","20201"
"서울특별시교육청","강서양천교육지원청","4cac393c-4205-4ac0-86c0-6f16aa97cae0","나나유치원","사립(사인)","최현숙","최현숙","20160224","20160302","서울특별시 강서구 등촌로13바길 46","02-2642-7300","","07시00분~19시00분","1","1","1","0","","16","19","25","0","","20241"
"서울특별시교육청","동부교육지원청","4ce05486-64ac-428e-84b9-69c07789c249","정암유치원","사립(법인)","재단법인기독교대한감리회유지대단","이지연","20160621","20160901","서울특별시 중랑구 용마산로118길 55","02-2094-8401","http://www.jungamkid.co.kr","09시00분~18시00분","1","2","1","0","","16","33","27","0","","20241"
"서울특별시교육청","강동송파교육지원청","4f559f09-9ed1-4997-8dac-73a60b15573b","서울강솔유치원","공립(단설)","김광미","김광미","20200301","20200301","서울특별시 강동구 고덕로97길 80","02-2147-5200","http://gangsol.kg.kr","07시30분~19시30분","3","2","3","0","2","31","32","43","0","8","20241"
"서울특별시교육청","남부교육지원청","514a9da1-09dd-41f1-80ad-6ae2336cc998","서울대길초등학교병설유치원","공립(병설)","박승수","박승수","20220301","20220301","서울특별시 영등포구 대방천로 206","02-2135-3510","https://idaegil.sen.es.kr","07시00분~19시30분","1","1","1","0","","9","12","18","0","","20241"
"서울특별시교육청","동부교육지원청","51d03296-c765-4e9c-900f-217f6a1d50f3","서울이문유치원","공립(단설)","이현진","이현진","20170518","20170901","서울특별시 동대문구 신이문로 16","02-959-2023","http://www.imunk.co.kr","07시30분~19시30분","2","2","2","0","1","28","31","37","0","4","20241"
"서울특별시교육청","북부교육지원청","5273f8fa-4226-465b-8a8e-83d366b4c2fe","서울당현초등학교병설유치원","공립(병설)","김명희","김명희","20201231","20210309","서울특별시 노원구 동일로213길 52","02-931-0601","http://danghyeon.sen.es.kr","07시00분~19시00분","1","1","1","0","","13","11","17","0","","20241"
"서울특별시교육청","강서양천교육지원청","53e84c27-6bdd-49a9-9c73-887fa8bd28a2","서울금낭화유치원","공립(단설)","강상이","강상이","20190711","20190901","서울특별시 강서구 금낭화로 35","02-6219-0901","http://서울금낭화유치원.kr/home/","07시00분~19시30분","1","2","1","0","1","12","14","13","0","3","20241"
"서울특별시교육청","북부교육지원청","55377202-19bf-46f9-93eb-e81f4c49ddba","서울용동초등학교병설유치원","공립(병설)","강 석","강 석","20220301","20220301","서울특별시 노원구 한글비석로1길 81-11","02-949-0205","https://yongdong.sen.es.kr","07시00분~19시00분","","","1","0","","","","2","0","","20241"
"서울특별시교육청","서부교육지원청","5c17325b-1fe9-427b-8648-bd0e5dc0130b","서울동교초등학교병설유치원","공립(병설)","이상경","이상경","20200301","20200301","서울특별시 마포구 월드컵로25길 86","02-324-2316","","07시00분~17시00분","1","1","1","0","","11","13","14","0","","20241"
"서울특별시교육청","강서양천교육지원청","5e4a5892-4caf-4a0b-93ab-44d81b9557a2","서울신곡초등학교병설유치원","공립(병설)","김기순","김기순","20220301","20220301","서울특별시 강서구 등촌로13자길 42-14","02-2645-2640","https://sg.sen.es.kr/","07시30분~19시30분","1","2","1","0","1","7","15","11","0","4","20241"
"서울특별시교육청","성북강북교육지원청","64af8988-de1b-45a7-81be-11e10d4fa5ef","서울수송초등학교병설유치원","공립(병설)","장은영","장은영","20210301","20210301","서울특별시 강북구 한천로124길 14","02-6930-5813","https://soosong.sen.es.kr/","07시00분~20시00분","1","1","1","0","1","4","12","18","0","1","20241"
"서울특별시교육청","동부교육지원청","663b5e8a-86f7-433a-bedd-f46a8bd1c7b1","정원유치원","사립(사인)","황영희","황영희","20171115","20180301","서울특별시 동대문구 사가정로 276-19","02)3390-9940","http://cafe.naver.com/jokindergarten","07시30분~19시30분","2","2","2","0","","37","40","41","0","","20241"
"서울특별시교육청","북부교육지원청","6a9d51ce-eb32-4ff3-b2c8-16baa768c7ed","서울신학초등학교병설유치원","공립(병설)","최광호","최광호","20161230","20180301","서울특별시 도봉구 방학로 247-21","02-6011-8183","https://seoulsinhak.sen.es.kr","07시00분~19시00분","1","1","1","0","","5","15","9","0","","20241"
"서울특별시교육청","동작관악교육지원청","6cc39611-cfc5-4d3e-bc54-ff88d1afcf01","모아유치원","사립(사인)","윤대섭","최문영","20141010","20150301","서울특별시 동작구 동작대로27길 62","02-532-6667","","09시00분~18시30분","1","1","1","0","","24","26","25","0","","20182"
"서울특별시교육청","동작관악교육지원청","6f1822d8-a14e-4236-a707-fd9af1e88aec","시현유치원","사립(사인)","나현선","정양순","20170223","20170302","서울특별시 동작구 만양로8길 50","02-6949-4442","https://cafe.naver.com/sihyun2017","09시00분~18시00분","2","2","2","0","","30","37","51","0","","20241"
"서울특별시교육청","성동광진교육지원청","74e1e803-e7d0-4cb0-a8d9-087fb5e7f80f","서울중광초등학교병설유치원","공립(병설)","배숙희","배숙희","20161229","20170301","서울특별시 광진구 긴고랑로13길 59","02-466-9691","http://www.jkschool.net","07시30분~19시30분","1","1","1","0","1","10","17","16","0","4","20241"
"서울특별시교육청","중부교육지원청","754b5130-c93d-4df4-a9b9-526238f20cd2","서울청운초등학교병설유치원","공립(병설)","김희영","김희영","20180301","20180301","서울특별시 종로구 자하문로 105","02-739-6940","http://www.chungwoon.es.kr","07시30분~19시40분","1","1","1","0","","10","11","14","0","","20241"
"서울특별시교육청","북부교육지원청","7594e46b-0646-4ce2-9bce-ad3493a6b4ad","꿈동산아이유치원","사립(법인)","꿈동산유치원사회적협동조합","이인숙","20190304","20190307","서울특별시 노원구 동일로227길 26","02-3392-5864","https://www.kiddream.kr","07시50분~19시00분","3","3","3","0","","68","60","68","0","","20241"
"서울특별시교육청","강서양천교육지원청","7721e609-bd73-448b-8b96-f988a1c4757d","서울등촌초등학교병설유치원","공립(병설)","이상원","이상원","20180309","20180309","서울특별시 강서구 등촌로39길 71","02-2647-9280","https://deungchon.sen.es.kr","07시30분~19시30분","1","1","1","0","","12","18","20","0","","20241"
"서울특별시교육청","서부교육지원청","7752e1a7-0e79-4b17-a19c-846d041414e2","서울성서초등학교병설유치원","공립(병설)","김은정","김은정","20220314","20220314","서울특별시 마포구 성미산로7길 24","02-3143-7640","https://sseo.sen.es.kr/","07시30분~19시30분","1","1","1","0","1","5","9","6","0","4","20241"
"서울특별시교육청","북부교육지원청","78c914ee-918a-42da-bb74-3214158a262e","서울쌍문초등학교병설유치원","공립(병설)","임우재","임우재","20201231","20210305","서울특별시 도봉구 우이천로 360","02-2088-2800","https://ssangmun.sen.es.kr/","07시30분~19시30분","","1","1","0","","","9","9","0","","20241"
"서울특별시교육청","서부교육지원청","799c1c12-8e72-44b1-80ba-84c6907a6037","서울불광초등학교병설유치원","공립(병설)","김미경","김미경","20210901","20210901","서울특별시 은평구 불광로 51","02-2039-1228","https://bulgwang.sen.es.kr","07시00분~20시00분","1","1","1","0","","9","12","14","0","","20241"
